"matrikli_nr","eesnimi","perenimi","isikukood","Sugu","Eelnev haridus","Külalisõppija","Välisõppija","Cum laude","Immatrikuleeritud","Lõpetanud","Käskkirja kinnitamise kp","Käskkirja liik","Käskkirja põhjus","Õpperühm","Õppija staatus","Nominaalaja lõpp","Õppevorm","Koormus","Struktuuriüksus","Õppekava","Õppekava EHIS kood","Õppetase","Spetsialiseerumine","Õppeaasta","Rahastamine","Õppekeel","Õppekava täitmise protsent %","Õppijal on erivajadus","Erivajaduse täpsustus","Õpipoisi ettevõte","Ainepunkte kokku","Ainepunkte perioodis","Kaalutud keskmine kokku","Kaalutud keskmine hinne perioodis","Keskmine kokku","Keskmine hinne perioodis","Võlad kokku","Võlad perioodis","Võlapunktid kokku EAP","Võlapunktid perioodis EAP","Deklareeritud ainepunkte perioodis","VÕTA maht","Aktiivne sooritus aines","Õppeaine","Deklareeritud õppeaine","Deklaratsiooni kinnitus perioodis"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","33","4.9","4.0","5.0","4.9","3","2","17","2","48","9","Mittearvestatud MA","õppeaine46","õppeaine46","08.11.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","33","4.9","4.0","5.0","4.9","3","2","17","2","48","9","Mittearvestatud MA","õppeaine19","õppeaine19","04.11.2020"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","1","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","33","4.9","4.0","5.0","4.9","3","2","17","2","48","9","Mittearvestatud MA","õppeaine94","õppeaine94","21.07.2021"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Arvestatud A","õppeaine62","õppeaine62","09.10.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Kasin E","õppeaine8","õppeaine8","06.02.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Rahuldav D","õppeaine98","õppeaine98","14.12.2020"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Hea C","õppeaine87","õppeaine87","04.02.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Puudulik F","õppeaine23","õppeaine23","04.06.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Arvestatud A","õppeaine74","õppeaine74","25.09.2024"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Rahuldav D","õppeaine25","õppeaine25","05.01.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Kasin E","õppeaine53","õppeaine53","25.02.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Mitteilmunud MI","õppeaine74","õppeaine74","01.09.2020"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Suurepärane A","õppeaine46","õppeaine46","19.12.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Mittearvestatud MA","õppeaine66","õppeaine66","16.02.2025"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Väga hea B","õppeaine23","õppeaine23","27.11.2020"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Mitteilmunud MI","õppeaine78","õppeaine78","08.04.2025"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","2","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","1.0","Jah","liikumispuue","NULL","184","56","4.9","4.6","5.0","3.7","3","3","17","9","52","9","Arvestatud A","õppeaine86","õppeaine86","05.02.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.8","Jah","liikumispuue","NULL","184","36","4.9","3.1","5.0","4.0","3","2","17","0","44","9","Väga hea B","õppeaine10","õppeaine10","04.05.2021"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.8","Jah","liikumispuue","NULL","184","36","4.9","3.1","5.0","4.0","3","2","17","0","44","9","Suurepärane A","õppeaine46","õppeaine46","09.05.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.8","Jah","liikumispuue","NULL","184","36","4.9","3.1","5.0","4.0","3","2","17","0","44","9","Suurepärane A","õppeaine5","õppeaine5","08.05.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.8","Jah","liikumispuue","NULL","184","36","4.9","3.1","5.0","4.0","3","2","17","0","44","9","Kasin E","õppeaine79","õppeaine79","28.03.2024"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.8","Jah","liikumispuue","NULL","184","36","4.9","3.1","5.0","4.0","3","2","17","0","44","9","Väga hea B","õppeaine61","õppeaine61","04.10.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.8","Jah","liikumispuue","NULL","184","36","4.9","3.1","5.0","4.0","3","2","17","0","44","9","Mittearvestatud MA","õppeaine76","õppeaine76","24.11.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","3","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.8","Jah","liikumispuue","NULL","184","36","4.9","3.1","5.0","4.0","3","2","17","0","44","9","Kasin E","õppeaine11","õppeaine11","20.12.2024"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Rahuldav D","õppeaine86","õppeaine86","25.12.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Mittearvestatud MA","õppeaine90","õppeaine90","25.01.2025"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Rahuldav D","õppeaine87","õppeaine87","25.06.2022"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Mitteilmunud MI","õppeaine87","õppeaine87","01.05.2024"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Suurepärane A","õppeaine79","õppeaine79","24.12.2024"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Suurepärane A","õppeaine10","õppeaine10","28.02.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Hea C","õppeaine41","õppeaine41","23.10.2021"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Mitteilmunud MI","õppeaine8","õppeaine8","31.12.2021"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Mitteilmunud MI","õppeaine39","õppeaine39","12.02.2024"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Rahuldav D","õppeaine31","õppeaine31","25.09.2023"
"S00002","Anna","Pärn","53609056192","Naine","412 kutseõpe keskhariduse baasil","Jah","Ei","Jah","08.12.2021","NULL","04.11.2021","Tugimeetmete rakendamine","NULL","O21sügis","Akadeemilisel","19.10.2020","t","Täiskoormus","Meditsiinitehnilise hariduse keskus","Tegevusterapeut","3311","514 rakenduskõrgharidusõpe","NULL","4","Üliõpilaselt nõutakse õppekulude hüvitamist tasulisel õppekohal","eesti keel","0.2","Jah","liikumispuue","NULL","184","34","4.9","3.9","5.0","3.7","3","1","17","9","42","9","Suurepärane A","õppeaine51","õppeaine51","16.05.2022"
